contig_ID,Methylation_MAG
s33985.ctg037380l,NA
s8636.ctg009630l,NA
s1981.ctg002237l,NA
s10544.ctg011711l,NA
s102.ctg022833l,NA
s48477.ctg053733l,NA
s22049.ctg024289l,NA
s40879.ctg045061l,NA
s23691.ctg026093l,NA
s36674.ctg040340l,NA
s669.ctg000753l,NA
s5517.ctg006177l,NA
s33578.ctg036934l,NA
s49572.ctg055009l,NA
s30015.ctg033041l,NA
s4213.ctg004749l,NA
s13910.ctg015404l,NA
s32048.ctg035267l,NA
s10.ctg000026l,NA
s31823.ctg035026c,NA
s5618.ctg006289l,NA
s50454.ctg056079l,NA
s1359.ctg018065l,NA
s47167.ctg052201l,NA
s11888.ctg013184l,NA
s7015.ctg007828l,NA
s2094.ctg002375l,NA
s44360.ctg048989l,NA
s54952.ctg062462l,NA
s6289.ctg007021l,NA
s26002.ctg028618l,NA
s52732.ctg058993l,NA
s6804.ctg007587l,NA
s20013.ctg022079l,NA
s41610.ctg045873l,NA
s20381.ctg022479l,NA
s25712.ctg028302l,NA
s4587.ctg005158l,NA
s15682.ctg017344l,NA
s46519.ctg051453l,NA
s29545.ctg032526l,NA
s10.ctg008471l,NA
s17143.ctg018960l,NA
s30382.ctg033442l,NA
s7863.ctg008774l,NA
s1537.ctg001733l,NA
s11948.ctg013247l,NA
s2299.ctg002601l,NA
s8941.ctg009963l,NA
s28286.ctg031153l,NA
s46766.ctg051738l,NA
s54383.ctg061384l,NA
s43008.ctg047451l,NA
s10.ctg034455l,NA
s10.ctg042138l,NA
s44155.ctg048758l,NA
s10.ctg059224l,NA
s30022.ctg033049l,NA
s10.ctg018272l,NA
s199.ctg017876l,NA
s1090.ctg001225l,NA
s10.ctg006182l,NA
s25959.ctg028570l,NA
s25969.ctg028581l,NA
s6631.ctg007399l,NA
s10.ctg005426l,NA
s37930.ctg041748l,NA
s28974.ctg031899l,NA
s1653.ctg001862l,NA
s36492.ctg040145l,NA
s42250.ctg046601l,NA
s42441.ctg046811l,NA
s24619.ctg027113l,NA
s16085.ctg017798l,NA
s1359.ctg001584l,NA
s22563.ctg024844l,NA
s48917.ctg054233l,NA
s34771.ctg038234l,NA
s5024.ctg005639l,NA
s14290.ctg015825l,NA
s1558.ctg001757l,NA
s45634.ctg050453l,NA
s16048.ctg017755l,NA
s21793.ctg024017l,NA
s1788.ctg002012l,NA
s45457.ctg050254l,NA
s25403.ctg027969l,NA
s102.ctg007421l,NA
s15840.ctg017520l,NA
s10.ctg042785l,NA
s43076.ctg047528l,NA
s31114.ctg034251l,NA
s14150.ctg015668l,NA
s12995.ctg014404l,NA
s10.ctg004216l,NA
s3731.ctg004211l,NA
s40482.ctg044627l,NA
s41198.ctg045414l,NA
s31245.ctg034393l,NA
s2041.ctg002309l,NA
s43020.ctg047464l,NA
