clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylophilus	0.1265	0.0916	0.4281	0.0	0.0	0.0072	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylopumilus	0.0	0.0341	0.0	0.0	0.0082	0.0045	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylotenera	1.2635	0.7546	17.723200000000002	0.0	0.0	0.2271	0.0	0.0025	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Methylophilaceae|g__Methylovorus	0.0071	0.0432	0.0302	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria	0.0099	0.0	0.0	0.1373	0.0691	0.0774999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Paralysiella	0.0	0.0	0.0	0.0432	0.0286	0.033	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosomonas	2.2883	2.1014	2.5612000000000004	0.0029	0.0016	0.4403999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__Nitrosospira	0.0	0.0	0.0	0.0009	0.0016	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__66-26	0.0	0.0	0.0	0.0109	0.011	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Azonexus	3.0149	3.6383	2.1148	0.5929	0.4088	1.1889	0.0272	0.0294	0.0225
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Azospira	0.0	0.0	0.0	0.0194	0.0245	0.0104	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Desulfobacillus	0.0925999999999999	0.0863	0.0526	0.0	0.0056	0.0687	0.0069	0.0073	0.0072
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Fen-999	0.0	0.0195	0.03	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Fluviibacter	0.33	0.5334	0.4605	0.0025	0.004	0.0074	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__JADJEF01	0.4988	0.4911	0.3802999999999999	0.0	0.0	0.0640999999999999	0.0071	0.0012	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Methylophosphatis	0.4144	0.6446	1.115	0.0	0.0	0.0244	0.0	0.0	0.0011
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Methyloversatilis	0.0839	0.076	0.0799	0.0	0.0	0.0248	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Niveibacterium	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Propionivibrio	0.0378	0.0523	0.0	0.2234	0.1031	0.2002	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Sulfuritalea	0.0956	0.0772	0.0	0.0	0.0	0.0191	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Tepidiphilus	0.0	0.0119	0.0	0.0108	0.0098	0.0123	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Thauera	0.1234	0.1385	0.0379	0.3778999999999999	0.3196	0.2776	0.0613	0.0724	0.0883999999999999
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Uliginosibacterium	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Zoogloea	6.364199999999999	6.6561	3.4383	0.9632	0.6785	1.1003	0.0023	0.0036	0.0059
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__SCOH01|g__CALMFQ01	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__SG8-39|g__JAGVSZ01	0.0	0.0	0.0	0.0	0.0	0.0045	0.0	0.0011	0.0012
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Thiobacillaceae|g__Thiobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0032
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__UBA11063|g__Aquella	4.3352	4.601299999999999	7.1274	0.0	0.0025	0.0260999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Usitatibacteraceae|g__JADKJR01	0.059	0.0582	0.0795	0.0	0.0	0.0314	0.0222	0.0106	0.0182
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Competibacterales|f__Competibacteraceae|g__Competibacter_A	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0011	0.0015
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Competibacterales|f__Competibacteraceae|g__JARSSO01	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Competibacterales|f__Competibacteraceae|g__RXIV01	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Competibacterales|f__Competibacteraceae|g__RXIW01	0.0	0.0	0.0	0.0016	0.0013	0.0023	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae|g__Aeromonas	0.5511	0.5672	0.2425	1.7854	2.3259000000000003	1.0947	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae|g__JAGOXX01	0.0174	0.0472999999999999	0.0077	0.0567	0.0737	0.0820999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae|g__Tolumonas	0.3046999999999999	0.2769999999999999	0.0433	0.5373	0.5449999999999999	0.3246	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Alishewanella	0.0042	0.0	0.0	0.0041	0.0023	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Pararheinheimera	0.0	0.0	0.0	0.0125	0.0150999999999999	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Pseudidiomarina	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Budvicia	0.0	0.0	0.0	0.028	0.0295	0.0273	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Buttiauxella	0.0	0.0	0.0	0.0249	0.0165	0.0109	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	0.0275	0.0193	0.0	0.0813	0.0857	0.0699	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	0.0	0.0	0.0	0.0677	0.0703999999999999	0.0737	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	0.0824	0.0712	0.0343	0.049	0.101	0.0562	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Hafnia	0.0	0.0048	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0.2473999999999999	0.3139	0.0819	0.4377999999999999	0.417	0.3911	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	0.0	0.0	0.0	0.1757	0.1037	0.111	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia	0.0	0.0	0.0	0.0036	0.005	0.0018	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Lelliottia	0.0	0.0	0.0	0.0379	0.0306999999999999	0.03	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Phytobacter	0.0	0.0	0.0	0.0077	0.014	0.0107	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Rahnella	0.0	0.0	0.0	0.0026	0.0068	0.0008	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Serratia_A	0.0	0.0	0.0	0.0095	0.0087	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Symbiopectobacterium	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Yersinia	0.0	0.0127	0.0	0.0732999999999999	0.0674	0.055	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Neiellaceae|g__RGIG665	0.0	0.0	0.0	0.0058	0.0107	0.0058	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D	0.0	0.0	0.0	0.0081999999999999	0.0251	0.0199999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Shewanellaceae|g__Shewanella	0.007	0.0214	0.0062	0.0274999999999999	0.0872999999999999	0.0240999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Succinivibrionaceae|g__Succinivibrio	0.0281	0.0399	0.0	0.0349	0.042	0.0479	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ga0077536|f__Ga0077536|g__JADJYF01	0.1184	0.0652	0.0635	0.0	0.0	0.0441	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylomonadaceae|g__UBA4132	0.0	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Nevskia	0.0168	0.0215	0.0429	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__Cellvibrio	0.0	0.0	0.0	0.0072999999999999	0.0055	0.0031	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	2.3941000000000003	2.1979	2.8242000000000007	5.807999999999996	5.2449	4.065599999999999	0.0013	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Agitococcus	1.1688	1.3226	2.2391	0.0650999999999999	0.1041	0.0242	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Aquirhabdus	0.0	0.0	0.0	0.0061	0.0061	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__CALFYA01	0.0	0.0	0.0	0.0035	0.0048	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella	0.0	0.0	0.0	0.01	0.0084	0.0063	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella_A	0.0477	0.0109	0.0104	2.4365	1.7797	2.0811	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter	0.1115999999999999	0.0313	0.0	0.2788	0.2034	0.1992	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__UBA2031	0.1035	0.1098	0.1545	0.0115	0.0073	0.016	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Porticoccaceae|g__JAGPUQ01	0.0	0.0198	0.0218	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0.0	0.0	0.0	0.0041	0.006	0.0026	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas_E	0.0911	0.1227	0.026	0.7561999999999997	1.0325000000000004	0.4575	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas_K	0.0	0.0	0.0	0.0	0.0071	0.0063	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas	0.0	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Thiopseudomonas	0.0748	0.0327999999999999	0.0	0.1546999999999999	0.1521	0.1139999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__UBA5518|g__UBA5518	0.0	0.0	0.0	0.0	0.0	0.0077	0.0	0.0	0.0024
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__UBA7239|g__UBA7239	0.0	0.0	0.0	0.0084	0.0039	0.0063	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Steroidobacteraceae|g__CADEFQ01	0.0	0.0146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Thiomicrospirales|f__Thiomicrospiraceae|g__GCA-002282575	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thiothrix	0.0272	0.0314	0.0822	0.0841	0.0519	0.0557	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Ahniellaceae|g__JADKHK01	0.043	0.066	0.0475	0.0	0.0	0.0163	0.0132	0.0054	0.0106
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella	0.5833999999999999	0.6942999999999999	1.5109	0.0033	0.0034	0.0881	0.0591999999999999	0.0308999999999999	0.0301999999999999
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella_A	0.0	0.0	0.0	0.0	0.0	0.0110999999999999	0.002	0.0	0.0013
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter	0.0	0.0	0.0	0.0	0.0	0.0046	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rudaea	0.0	0.0	0.0	0.0042	0.0065	0.0069	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__SZUA-5|g__JADKFD01	0.0212	0.0215	0.0408	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Aquimonas	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__CALTTS01	0.0	0.0	0.0	0.0105	0.0081	0.0074	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Chiayiivirga	0.0	0.0	0.0	0.0132	0.0165	0.018	0.0021	0.0027	0.0037
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas_D	0.0	0.0	0.0	0.0051	0.0075	0.0093	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter_B	0.0	0.0	0.0	0.0076999999999999	0.0065	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	0.0142	0.0	0.0	0.0421	0.0442	0.0401	0.0193	0.0098999999999999	0.016
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas_A	0.0	0.0	0.0	0.035	0.0228	0.029	0.0133	0.0088	0.0085
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__SCMT01	0.037	0.0727	0.0792	0.0181	0.0158	0.0227	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	0.0	0.0	0.0	0.0311	0.026	0.0272	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Thermomonas	0.1592	0.112	0.383	0.014	0.0252	0.0281	0.0027	0.0	0.0
d__Bacteria|p__Ratteibacteria|c__UBA8468|o__B48-G9|f__DTJG01|g__DTJG01	0.0	0.0	0.0	0.0	0.0	0.0018	0.0178	0.0238	0.0118
d__Bacteria|p__Ratteibacteria|c__UBA8468|o__B48-G9|f__JAFGKM01|g__JAFGKM01	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0254	0.018
d__Bacteria|p__Ratteibacteria|c__UBA8468|o__B48-G9|f__JAFGKM01|g__JALNXB01	0.0	0.0	0.0	0.0	0.0	0.0	0.0388	0.0287	0.0304
d__Bacteria|p__Ratteibacteria|c__UBA8468|o__MWAK01|f__MWAK01|g__MWAK01	0.0	0.0	0.0	0.0	0.0	0.0	0.0135	0.0177	0.0115
d__Bacteria|p__Riflebacteria|c__Ozemobacteria|o__Ozemobacterales|f__Ozemobacteraceae|g__MWAR01	0.0027	0.0	0.0	0.0	0.0	0.0	0.0189	0.0139	0.0173
d__Bacteria|p__Riflebacteria|c__Ozemobacteria|o__Ozemobacterales|f__Ozemobacteraceae|g__MWDD01	0.0106	0.0091	0.0	0.0	0.0	0.0	0.0123	0.0068	0.0061
d__Bacteria|p__Riflebacteria|c__Ozemobacteria|o__Ozemobacterales|f__Ozemobacteraceae|g__Rifleibacterium	0.0102	0.0178	0.0	0.0026	0.0016	0.0022	0.0552	0.0593	0.0306
d__Bacteria|p__Spirochaetota|c__Brachyspirae|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira	0.0	0.0	0.0	0.0023	0.0024	0.0	0.0	0.0	0.0
d__Bacteria|p__Spirochaetota|c__GWE2-31-10|o__GWE2-31-10|f__GWE2-31-10|g__MWDO01	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.009	0.0005
d__Bacteria|p__Spirochaetota|c__JAAYUW01|o__JAAYUW01|f__JAAYUW01|g__Exilispira	0.0	0.0	0.0	0.0	0.0	0.0	0.1132	0.0784	0.0664
d__Bacteria|p__Spirochaetota|c__Leptospirae|o__Leptospirales|f__Leptonemataceae|g__JAEUSB01	0.0239	0.0201	0.0	0.0	0.0	0.0053	0.0	0.0	0.0
d__Bacteria|p__Spirochaetota|c__Leptospirae|o__Leptospirales|f__Leptospiraceae|g__UBA2033	0.0479	0.0564	0.0962	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Spirochaetota|c__Leptospirae|o__Turneriellales|f__Turneriellaceae|g__Turneriella	0.3378	0.333	0.4522	0.0	0.0	0.0739	0.0	0.0	0.0
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__DTKZ01|f__DTKZ01|g__JAKQWJ01	0.0	0.0	0.0	0.0	0.0	0.0	0.0402	0.0284	0.0233
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Sphaerochaetales|f__Sphaerochaetaceae|g__JAAYDK01	0.0296	0.0075	0.0	0.0	0.0	0.0	0.008	0.0116	0.0087
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Sphaerochaetales|f__Sphaerochaetaceae|g__Sphaerochaeta	0.0194999999999999	0.0056	0.0	0.0	0.0	0.0	0.0077	0.0128	0.0148
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Breznakiellaceae|g__Gracilinema	0.0	0.0	0.0	0.0	0.0	0.0	0.0156	0.0047	0.0034
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Rectinemataceae|g__Rectinema	0.3337	0.3858	0.0409	0.0	0.0	0.0402	0.5512	0.523	0.3449
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Rectinemataceae|g__UBA2256	0.0	0.0	0.0	0.0	0.0	0.0021	0.04	0.038	0.0319
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__JAAZLA01	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0094	0.0019
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__Teretinema	0.0	0.0	0.0	0.0006	0.0	0.0	0.0203	0.0207	0.0129
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__Treponema_D	0.0	0.0	0.0	0.0039	0.0	0.0011	0.0	0.0	0.0
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__UBA1240	0.0	0.0	0.0	0.0	0.0	0.0	0.0165	0.0155	0.0053
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__UBA12059|g__JAFGNN01	0.0	0.0	0.0	0.0	0.0	0.0	0.0257	0.0173	0.0072
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__UBA12059|g__JAKLIU01	0.0	0.0	0.0	0.0	0.0	0.0	0.0093	0.0054	0.0021
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__UBA12059|g__SZUA-370	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0142	0.0023
d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__UBA12059|g__UBA5200	0.0	0.0	0.0	0.0	0.0	0.0	0.0243	0.0198	0.0133
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__JAFGJZ01|g__JAEWVL01	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0	0.0
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__JAFGJZ01|g__JAKJGA01	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0025	0.0031
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__JAGODF01|g__JAGODF01	0.0	0.0	0.0	0.0	0.0	0.0	0.0076	0.0089	0.005
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__UB4802|g__UBA4802	0.0	0.0	0.0	0.0	0.0	0.0	0.0187	0.0169	0.0118
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__UBA5368|g__MVZN01	0.0	0.0	0.0	0.0	0.0	0.0	0.1544	0.1096	0.0647
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__UBA5550|g__JAAYBQ01	0.0	0.0	0.0	0.0	0.0	0.0	0.0291	0.0248	0.0206
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__UBA5550|g__JAKLIV01	0.0	0.0	0.0	0.0	0.0	0.0	0.0115	0.0109	0.0043
d__Bacteria|p__Spirochaetota|c__UBA4802|o__UBA4802|f__UBA5550|g__RBG-16-49-21	0.0	0.0	0.0	0.0	0.0	0.0011	0.0943	0.0766999999999999	0.0622999999999999
d__Bacteria|p__Sumerlaeota|c__Sumerlaeia|o__MWCT01|f__MWCT01|g__MWCT01	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0063	0.0027
d__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Aminiphilaceae|g__CALMLW01	0.024	0.0402	0.0	0.0	0.0	0.0018	0.0338	0.0317	0.0235
d__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__Aminivibrio	0.0104	0.009	0.0	0.0	0.0	0.0029	0.1459	0.1462999999999999	0.1448
