Contig_Names,HiFi_MAG_Pipeline
s16602.ctg019280l,NA
s43605.ctg055792l,NA
s30.ctg039003l,NA
s13881.ctg016024l,NA
s36.ctg052257l,NA
s36.ctg051149l,NA
s4572.ctg005124l,NA
s44868.ctg058881l,NA
s8323.ctg059923l,NA
s7910.ctg009015l,NA
s618.ctg016287l,NA
s36.ctg053469l,NA
s33869.ctg040531l,NA
s910.ctg001002l,NA
s5230.ctg005896c,NA
s10551.ctg012098l,NA
s19480.ctg022726l,NA
s2599.ctg002891l,NA
s36.ctg059064l,NA
s24384.ctg028660c,NA
s36.ctg056546l,NA
s7.ctg042955l,NA
s1311.ctg001440l,NA
s14876.ctg017211c,NA
s29448.ctg034906l,NA
s41938.ctg052488l,NA
s771.ctg000848l,NA
s42378.ctg053325l,NA
s23748.ctg037854l,NA
s1041.ctg001143l,NA
s31085.ctg036961l,NA
s10198.ctg011673l,NA
s34714.ctg041630l,NA
s25954.ctg030579l,NA
s36.ctg052314l,NA
s7295.ctg008275l,NA
s6027.ctg023201l,NA
s19251.ctg022446l,NA
s21706.ctg025393l,NA
s35418.ctg042541l,NA
s12202.ctg014023l,NA
s19256.ctg022451l,NA
s19391.ctg022620l,NA
s17812.ctg020715l,NA
s24257.ctg028511l,NA
s36.ctg054374l,NA
s36.ctg058691l,NA
s22594.ctg026472l,NA
s36.ctg055660l,NA
s37169.ctg044924l,NA
s14863.ctg017196l,NA
s20282.ctg023696l,NA
s36.ctg041793l,NA
s34419.ctg041249l,NA
s11925.ctg013704l,NA
s8052.ctg009180l,NA
s41691.ctg052039l,NA
s13472.ctg033158l,NA
s7.ctg032611l,NA
s38146.ctg046309l,NA
s1510.ctg019055l,NA
s30.ctg007784l,NA
s12076.ctg013878l,NA
s43129.ctg054828l,NA
s6836.ctg007743l,NA
s23422.ctg027494l,NA
s36.ctg051752l,NA
s11667.ctg013396l,NA
s30952.ctg036793l,NA
s24991.ctg029394l,NA
s767.ctg053566l,NA
s25051.ctg029463l,NA
s36.ctg034354l,NA
s11040.ctg012683l,NA
s16545.ctg019207l,NA
s36.ctg014120l,NA
s21907.ctg025641l,NA
s2324.ctg059042l,NA
s44646.ctg058358l,NA
s19361.ctg022583l,NA
s1066.ctg001175l,NA
s1701.ctg010610l,NA
s39652.ctg048619l,NA
s9827.ctg011249l,NA
s1898.ctg037547l,NA
s1633.ctg001803l,NA
s1051.ctg046241l,NA
s43011.ctg054572l,NA
s3165.ctg011563l,NA
s28200.ctg033352l,NA
s7.ctg004845l,NA
s6131.ctg006941l,NA
s36.ctg036652l,NA
s13423.ctg015481l,NA
s3936.ctg037809l,NA
s5384.ctg038375l,NA
s21238.ctg024814c,NA
s41561.ctg051802l,NA
s1216.ctg001338l,NA
s42234.ctg053043l,NA
s27686.ctg032718c,NA
s19167.ctg022349l,NA
s19901.ctg023231c,NA
s41361.ctg051428l,NA
s30.ctg052587l,NA
s31485.ctg037501l,NA
s43364.ctg055305l,NA
s856.ctg000944l,NA
s24021.ctg028217l,NA
s33841.ctg040493c,NA
s27814.ctg032874l,NA
s21483.ctg025115l,NA
s36.ctg051401l,NA
s10857.ctg012457l,NA
s29638.ctg035139l,NA
s1894.ctg002099l,NA
s30.ctg000250l,NA
s426.ctg028494l,NA
s2352.ctg019141l,NA
s17962.ctg020885l,NA
s30.ctg007114l,NA
s2972.ctg003307l,NA
s10815.ctg012410l,NA
s12547.ctg014446l,NA
s33752.ctg040374l,NA
s18260.ctg021240l,NA
s17433.ctg020251l,NA
s16660.ctg024461l,NA
s6945.ctg007866l,NA
s2228.ctg002471l,NA
s1371.ctg001512l,NA
s8574.ctg009775c,NA
s36.ctg013386l,NA
s80.ctg000085l,NA
s176.ctg000193c,NA
s36.ctg044017l,NA
s6635.ctg007518l,NA
s4876.ctg005475l,NA
s38269.ctg046498l,NA
s17053.ctg019805l,NA
s38530.ctg046879l,NA
s39549.ctg048470l,NA
s30.ctg042240l,NA
s4835.ctg049734l,NA
s27500.ctg032492c,NA
s20270.ctg023684l,NA
s2352.ctg043836l,NA
s21177.ctg024734l,NA
s41552.ctg051785l,NA
s36056.ctg043417l,NA
s1970.ctg015609l,NA
s22301.ctg026111l,NA
s2287.ctg035565l,NA
s26569.ctg031345l,NA
s3491.ctg053307l,NA
s1898.ctg036116l,NA
s13480.ctg015550l,NA
s1840.ctg036520l,NA
s9602.ctg010984c,NA
s2682.ctg030658l,NA
s27808.ctg032866l,NA
s11220.ctg012891c,NA
s67.ctg048068l,NA
s38744.ctg047219l,NA
s1695.ctg045437l,NA
s21770.ctg025474l,NA
s30207.ctg035862l,NA
s8371.ctg009545c,NA
s9077.ctg010380l,NA
s3929.ctg004391l,NA
s36.ctg047511l,NA
s36.ctg022259l,NA
s36.ctg014645l,NA
s264.ctg000293l,NA
s12749.ctg019191l,NA
s13065.ctg015052l,NA
s36.ctg052184l,NA
s12773.ctg014716l,NA
s2152.ctg002390c,NA
s17583.ctg020434c,NA
s8279.ctg009438l,NA
s7925.ctg026240l,NA
s41314.ctg051341l,NA
s21613.ctg025274c,NA
s11941.ctg028607l,NA
s43426.ctg055435l,NA
s13239.ctg015252l,NA
s2473.ctg023391l,NA
s10603.ctg012163l,NA
s36.ctg034916l,NA
s1074.ctg001183l,NA
s40743.ctg050372l,NA
s12854.ctg014808l,NA
s31443.ctg037447l,NA
s18259.ctg021238l,NA
s7300.ctg008282l,NA
s8323.ctg057936l,NA
s12074.ctg013876l,NA
s36.ctg007550l,NA
s36.ctg058627l,NA
s30.ctg033715l,NA
s15375.ctg017822l,NA
s35918.ctg043230l,NA
s39251.ctg047997l,NA
s27406.ctg032375l,NA
s33369.ctg039855l,NA
s26579.ctg031359l,NA
s1840.ctg057937l,NA
s36.ctg044689l,NA
s33.ctg038505l,NA
s36.ctg059556l,NA
s13728.ctg015845c,NA
s30.ctg002777l,NA
s39183.ctg047893l,NA
s1905.ctg018403l,NA
s22863.ctg026792l,NA
s42547.ctg053658l,NA
s17277.ctg020062l,NA
s31465.ctg037476l,NA
s680.ctg056064l,NA
s5113.ctg024283l,NA
s22182.ctg025974l,NA
s67.ctg054198l,NA
s39934.ctg049058l,NA
s43755.ctg056137l,NA
s36.ctg051303l,NA
s2373.ctg002632c,NA
s36.ctg052701l,NA
s41995.ctg052588l,NA
s12469.ctg014350l,NA
s2128.ctg002361l,NA
s30201.ctg035856l,NA
s118.ctg024336l,NA
s2322.ctg002576l,NA
s12417.ctg014280l,NA
s32027.ctg038168l,NA
s10076.ctg011533l,NA
s8828.ctg010081c,NA
s28138.ctg033277l,NA
s36.ctg054663l,NA
s38699.ctg047148l,NA
s44186.ctg057261l,NA
s28759.ctg034054l,NA
s36.ctg028882l,NA
s3165.ctg004919l,NA
s3413.ctg014866l,NA
s26298.ctg031014l,NA
s36.ctg020053l,NA
s2564.ctg027019l,NA
s36996.ctg044702l,NA
s24288.ctg028545l,NA
s32212.ctg038408l,NA
s33531.ctg040071l,NA
s26224.ctg030927l,NA
s1115.ctg001229l,NA
s3861.ctg004314l,NA
s24232.ctg028485l,NA
s41417.ctg051538l,NA
s25708.ctg030283l,NA
s4009.ctg058031l,NA
s13334.ctg015371l,NA
s8855.ctg046720l,NA
s4928.ctg005536l,NA
s2544.ctg002825l,NA
s31887.ctg038000l,NA
s8063.ctg009191c,NA
s6235.ctg057911l,NA
s29059.ctg034423c,NA
s2224.ctg053070l,NA
s14616.ctg016898l,NA
s36.ctg042280l,NA
s1802.ctg004870l,NA
s42711.ctg053964l,NA
s36.ctg046164l,NA
s6121.ctg006929l,NA
s10924.ctg012539l,NA
s4678.ctg005248l,NA
s24598.ctg028923l,NA
s22008.ctg025758c,NA
s30.ctg035273l,NA
s30885.ctg036714c,NA
s5781.ctg006540c,NA
s1935.ctg002143c,NA
s33461.ctg039977l,NA
s43626.ctg055839l,NA
s34676.ctg041573l,NA
s8771.ctg010011l,NA
s44604.ctg058263l,NA
s15526.ctg017999l,NA
s30300.ctg035980l,NA
s6448.ctg007303l,NA
s2319.ctg002573l,NA
s329.ctg048219l,NA
s36.ctg051491l,NA
s35391.ctg042496l,NA
s36.ctg044681l,NA
s13094.ctg054506l,NA
s67.ctg010718l,NA
s40380.ctg049772l,NA
s8784.ctg010025l,NA
s25818.ctg030417l,NA
s323.ctg030472l,NA
s8301.ctg009464l,NA
s9254.ctg010577l,NA
s30.ctg048924l,NA
s8742.ctg009977l,NA
s17525.ctg020361l,NA
s26884.ctg031736l,NA
s19475.ctg022721l,NA
s4957.ctg005572c,NA
s36143.ctg043536c,NA
s19481.ctg022728l,NA
s14489.ctg016743l,NA
s37796.ctg045787l,NA
s14852.ctg017183l,NA
s5203.ctg005861c,NA
s5945.ctg006718l,NA
s4694.ctg005265l,NA
s36.ctg005715l,NA
s7.ctg031813l,NA
s36131.ctg043518l,NA
s728.ctg000804l,NA
s36.ctg002270l,NA
s2841.ctg030479l,NA
s30.ctg004622l,NA
s13573.ctg045462l,NA
s3805.ctg004247l,NA
s15787.ctg018301c,NA
s182.ctg030779l,NA
s27120.ctg032036l,NA
s36.ctg033300l,NA
s16877.ctg019598l,NA
s36.ctg038045l,NA
s41914.ctg052432l,NA
s24488.ctg028789l,NA
s6594.ctg007470l,NA
s35184.ctg042228l,NA
s1916.ctg002122l,NA
s36.ctg031003l,NA
s36487.ctg044016l,NA
s10564.ctg012111l,NA
s10721.ctg012299l,NA
s2875.ctg013928l,NA
s42844.ctg054213l,NA
s42550.ctg053662l,NA
s848.ctg023302l,NA
s4721.ctg005296l,NA
s35379.ctg042482l,NA
s40969.ctg050756l,NA
s37973.ctg046063l,NA
s36.ctg051307l,NA
s9471.ctg010830l,NA
s13319.ctg015349l,NA
s19668.ctg022942l,NA
s17162.ctg019931c,NA
s8833.ctg010088l,NA
s36345.ctg043817l,NA
s2386.ctg002645c,NA
s36.ctg040873l,NA
s36.ctg038583l,NA
s39712.ctg048715l,NA
s7.ctg000412l,NA
s21310.ctg024897c,NA
s4964.ctg005580l,NA
s1970.ctg004367l,NA
s13288.ctg015312c,NA
s36.ctg054287l,NA
s1384.ctg001526l,NA
s42916.ctg054366l,NA
s4434.ctg009392l,NA
s37033.ctg044746l,NA
s7625.ctg008659c,NA
s36.ctg031451l,NA
s37111.ctg044851l,NA
s30310.ctg035992l,NA
s2352.ctg060523l,NA
s28946.ctg034291l,NA
s30.ctg000157l,NA
s3420.ctg003819l,NA
s13667.ctg015772l,NA
s3084.ctg003432l,NA
s492.ctg000541l,NA
s36.ctg004110l,NA
s39360.ctg048178l,NA
s17660.ctg020521l,NA
s329.ctg030078l,NA
s6777.ctg007678l,NA
s36.ctg056045l,NA
s14322.ctg016549l,NA
s24088.ctg028305l,NA
s7566.ctg008591l,NA
s33717.ctg040325l,NA
s36.ctg003236l,NA
s36.ctg050193l,NA
s42613.ctg053765c,NA
s37693.ctg045651l,NA
s5758.ctg006513l,NA
s36.ctg024327l,NA
s619.ctg000685c,NA
s7184.ctg008140l,NA
s98.ctg043485l,NA
s7760.ctg009153l,NA
s23807.ctg027962l,NA
s22544.ctg026413l,NA
s956.ctg001052l,NA
s1734.ctg008719l,NA
s36.ctg046271l,NA
s9369.ctg010711l,NA
s16300.ctg018916l,NA
s8400.ctg009577l,NA
s32453.ctg038697l,NA
s32684.ctg038980l,NA
s2163.ctg002401l,NA
s23619.ctg027728l,NA
s680.ctg003317l,NA
s30577.ctg036330l,NA
s13.ctg021806l,NA
s32983.ctg039363l,NA
s20228.ctg023633c,NA
s30.ctg024668l,NA
s15789.ctg018303l,NA
s14780.ctg017094l,NA
s14088.ctg016275l,NA
s36.ctg024835l,NA
s36.ctg053460l,NA
s11983.ctg013777l,NA
s1700.ctg051494l,NA
s45.ctg012499l,NA
s19777.ctg023072l,NA
s14314.ctg016538l,NA
s10362.ctg011867c,NA
s3241.ctg003621l,NA
s14363.ctg016603l,NA
s17358.ctg020163l,NA
s36.ctg031166l,NA
s41071.ctg050917l,NA
s19870.ctg023193l,NA
s9214.ctg010531c,NA
s2586.ctg002876c,NA
s6825.ctg007729c,NA
s8955.ctg010231l,NA
s36.ctg044508l,NA
s39417.ctg048272l,NA
s25224.ctg029673l,NA
s29965.ctg035548l,NA
s36.ctg043146l,NA
s3746.ctg014687l,NA
s26342.ctg031064l,NA
s30.ctg002961l,NA
s35777.ctg043024l,NA
s36586.ctg044149l,NA
s36.ctg016785l,NA
s36.ctg051254l,NA
s8303.ctg009467l,NA
s36.ctg059135l,NA
s7227.ctg010093l,NA
s12808.ctg014756c,NA
s1695.ctg050011l,NA
s2862.ctg013466l,NA
s802.ctg049866l,NA
s2009.ctg057183l,NA
s36.ctg056681l,NA
s23898.ctg028071l,NA
s18783.ctg021880l,NA
s21783.ctg025489c,NA
s16660.ctg050535l,NA
s2735.ctg003045l,NA
s36.ctg041584l,NA
s27782.ctg032837l,NA
s36.ctg058136l,NA
s25590.ctg030128l,NA
s38441.ctg046764l,NA
s33776.ctg040410l,NA
s16565.ctg019231l,NA
s36.ctg001160l,NA
s36.ctg051016l,NA
s5161.ctg005814l,NA
s3763.ctg004198l,NA
s2633.ctg002929l,NA
s36.ctg033056l,NA
s10520.ctg012061l,NA
s10822.ctg012417l,NA
s227.ctg000252l,NA
s426.ctg044250l,NA
s155.ctg023092l,NA
s29426.ctg034883l,NA
s24706.ctg029057l,NA
s7925.ctg024836l,NA
s18212.ctg021183c,NA
s27081.ctg031980c,NA
s39157.ctg047857l,NA
s1398.ctg037484l,NA
s416.ctg045371l,NA
s36.ctg028525l,NA
s22288.ctg026097l,NA
s21844.ctg025564l,NA
s36.ctg059804l,NA
s14809.ctg054073l,NA
s36.ctg055421l,NA
s30.ctg037294l,NA
s10328.ctg011831l,NA
s34955.ctg041939l,NA
s14736.ctg017041l,NA
s13472.ctg043869l,NA
s14812.ctg017134c,NA
s16921.ctg019651l,NA
s45336.ctg060099l,NA
s18667.ctg021736l,NA
s12675.ctg014598l,NA
s155.ctg007567l,NA
s7314.ctg008299l,NA
s26446.ctg031201c,NA
s8190.ctg009339l,NA
s36.ctg050359l,NA
s11679.ctg013409l,NA
s39495.ctg048392l,NA
s6480.ctg007337l,NA
s5922.ctg006694l,NA
s3564.ctg003976c,NA
s36.ctg017508l,NA
s18984.ctg022119l,NA
s38702.ctg047153l,NA
s22683.ctg026573c,NA
s12915.ctg042071l,NA
s4009.ctg043401l,NA
s12123.ctg013931l,NA
s7539.ctg008562l,NA
s12995.ctg014972l,NA
s39274.ctg048029l,NA
s822.ctg031080l,NA
s831.ctg050537l,NA
s538.ctg000594l,NA
s23067.ctg027051c,NA
s1378.ctg028891l,NA
s3719.ctg004146l,NA
s21288.ctg024871l,NA
s40161.ctg049426l,NA
s36.ctg054037l,NA
s20231.ctg023638l,NA
s738.ctg007366l,NA
s19441.ctg022681l,NA
s21239.ctg024815c,NA
s39498.ctg048396l,NA
s151.ctg003219l,NA
s36.ctg055705l,NA
s14082.ctg016269l,NA
s22418.ctg026252l,NA
s12503.ctg014389l,NA
s27242.ctg032190l,NA
s6410.ctg007259l,NA
s30719.ctg036515c,NA
s822.ctg059116l,NA
s27112.ctg032024l,NA
s2277.ctg039029l,NA
s6029.ctg006811c,NA
s36.ctg059435l,NA
s1898.ctg028333l,NA
s36.ctg047008l,NA
s21203.ctg024766l,NA
s27196.ctg032131l,NA
s28949.ctg034294l,NA
s5860.ctg052915l,NA
s27045.ctg031938l,NA
s25283.ctg029746c,NA
s16801.ctg019506l,NA
s2894.ctg003218l,NA
s24902.ctg029290l,NA
s29748.ctg035279l,NA
s41.ctg000042l,NA
s13988.ctg016158l,NA
s27881.ctg032954l,NA
s36.ctg011183l,NA
s1051.ctg052659l,NA
s22186.ctg025978c,NA
s7925.ctg047208l,NA
s36.ctg035629l,NA
s36.ctg019134l,NA
s36.ctg013929l,NA
s36.ctg001461l,NA
s31535.ctg037559l,NA
s1277.ctg001405l,NA
s30034.ctg035641l,NA
s2991.ctg011185l,NA
s2299.ctg002550l,NA
s9156.ctg010469l,NA
s806.ctg021292l,NA
s20240.ctg023647l,NA
s34218.ctg040986l,NA
s3362.ctg003752l,NA
s3463.ctg003864l,NA
s25250.ctg029708c,NA
s36.ctg052823l,NA
s42164.ctg052917c,NA
s3028.ctg003371l,NA
s26050.ctg030699l,NA
s33.ctg037254l,NA
s20964.ctg024483l,NA
s11477.ctg013172l,NA
s7204.ctg008161l,NA
s36.ctg042182l,NA
s30.ctg006875l,NA
s30662.ctg036440l,NA
s7.ctg009954l,NA
s7034.ctg007967l,NA
s11468.ctg013162l,NA
s31344.ctg037314l,NA
s2059.ctg015993l,NA
s24434.ctg028725l,NA
s2556.ctg002841l,NA
s1898.ctg052181l,NA
s36.ctg056967l,NA
s9306.ctg010636l,NA
s1712.ctg001891l,NA
s3506.ctg032534l,NA
s35507.ctg042662l,NA
s30046.ctg035653l,NA
s13720.ctg015837l,NA
s37661.ctg045604l,NA
s28746.ctg034039l,NA
s2123.ctg002356l,NA
s38050.ctg046168l,NA
s36.ctg028795l,NA
s36.ctg047070l,NA
s36.ctg060357l,NA
s36.ctg029813l,NA
s36.ctg056948l,NA
s36.ctg052034l,NA
s36.ctg013555l,NA
s14857.ctg017189l,NA
s36.ctg000972l,NA
s36.ctg053409l,NA
s36.ctg046892l,NA
s2059.ctg044561l,NA
s36680.ctg044271l,NA
s13614.ctg015711l,NA
s21088.ctg024625l,NA
s41438.ctg051580l,NA
s45076.ctg059440l,NA
s848.ctg015787l,NA
s34913.ctg041887c,NA
s36.ctg048378l,NA
s33137.ctg039563l,NA
s14368.ctg016610l,NA
s30.ctg006869l,NA
s44344.ctg057649l,NA
s6550.ctg007413l,NA
s91.ctg000101l,NA
s29857.ctg035413l,NA
s30.ctg008068l,NA
s36.ctg056783l,NA
s30.ctg033694l,NA
s10934.ctg012549l,NA
s67.ctg053416l,NA
s1821.ctg002013l,NA
s22611.ctg026493l,NA
s848.ctg008410l,NA
s14867.ctg017200l,NA
s12361.ctg014213l,NA
s12620.ctg014535l,NA
s17477.ctg020301c,NA
s31914.ctg038028l,NA
s30.ctg002311l,NA
s7.ctg025471l,NA
s3314.ctg010087l,NA
s34740.ctg041667l,NA
s36.ctg054035l,NA
s2991.ctg008261l,NA
s1218.ctg046766l,NA
s34773.ctg041707l,NA
s1038.ctg053164l,NA
s17376.ctg020183l,NA
s14548.ctg016817l,NA
s15.ctg011710l,NA
s38181.ctg046365l,NA
s30.ctg019146l,NA
s30019.ctg035622l,NA
s17693.ctg020562c,NA
s34826.ctg041781l,NA
s6149.ctg008971l,NA
s11224.ctg012896l,NA
s11787.ctg013542l,NA
s36.ctg004065l,NA
s26089.ctg030746l,NA
s17677.ctg020543c,NA
s15251.ctg017666l,NA
s1829.ctg002022l,NA
s15693.ctg018191c,NA
s32931.ctg039303l,NA
s32482.ctg038730l,NA
s5339.ctg006024l,NA
s30.ctg045244l,NA
s5990.ctg006768l,NA
s4312.ctg004825c,NA
s30.ctg023412l,NA
s35764.ctg043006l,NA
s36.ctg058139l,NA
s1898.ctg018316l,NA
s6936.ctg009341l,NA
s29433.ctg034890c,NA
s329.ctg051465l,NA
s36.ctg040573l,NA
s30.ctg034631l,NA
s21159.ctg024712l,NA
s37351.ctg045179l,NA
s17984.ctg020912l,NA
s36788.ctg044413l,NA
s2625.ctg002921l,NA
s36843.ctg044485l,NA
s36.ctg042775l,NA
s36.ctg036974l,NA
s4180.ctg020311l,NA
s36.ctg049874l,NA
s38243.ctg046466l,NA
s182.ctg005807l,NA
s595.ctg000658l,NA
s7483.ctg008495l,NA
s848.ctg026550l,NA
s38551.ctg046912l,NA
s30.ctg058047l,NA
s26331.ctg031053l,NA
s36.ctg017413l,NA
s16702.ctg019394l,NA
s617.ctg056880l,NA
s15133.ctg017527l,NA
s38480.ctg046813l,NA
s11803.ctg013563l,NA
s700.ctg005158l,NA
s8813.ctg010061l,NA
s30.ctg029641l,NA
s20751.ctg024234l,NA
s23562.ctg027662l,NA
s13285.ctg015309l,NA
s529.ctg000584l,NA
s7.ctg029045l,NA
s426.ctg060363l,NA
s36.ctg053789l,NA
s3720.ctg059050l,NA
s16301.ctg018917l,NA
s12179.ctg013997l,NA
s3024.ctg003366l,NA
s35995.ctg043329l,NA
s4835.ctg029075l,NA
s30.ctg012532l,NA
s29078.ctg034446l,NA
s5209.ctg030605l,NA
s36.ctg047401l,NA
s7621.ctg008655l,NA
s36.ctg047283l,NA
s36265.ctg043710l,NA
s11710.ctg013444c,NA
s36.ctg037015l,NA
s6078.ctg006877c,NA
s16893.ctg019617c,NA
s3109.ctg003461l,NA
s2647.ctg026607l,NA
s7227.ctg036081l,NA
s377.ctg000416l,NA
s3640.ctg004057l,NA
s33618.ctg040185l,NA
s8860.ctg010122l,NA
s20866.ctg024373l,NA
s27607.ctg032621l,NA
s4379.ctg004904l,NA
s3863.ctg004316l,NA
s5036.ctg005664l,NA
s2365.ctg043697l,NA
s5414.ctg006111l,NA
s11880.ctg013655l,NA
s25804.ctg030399c,NA
s21610.ctg025269l,NA
s30.ctg024409l,NA
s36152.ctg043551l,NA
s36.ctg047473l,NA
s36.ctg057135l,NA
s13473.ctg015543l,NA
s8168.ctg009311l,NA
s14606.ctg016886l,NA
s4195.ctg004693l,NA
s21341.ctg024935l,NA
s36.ctg054172l,NA
s3428.ctg003827l,NA
s30.ctg052728l,NA
s3663.ctg004084l,NA
s278.ctg000308c,NA
s22829.ctg026752l,NA
s9149.ctg010461l,NA
s36.ctg049439l,NA
s1908.ctg002113c,NA
s4233.ctg004737l,NA
s848.ctg025873l,NA
s5695.ctg006436l,NA
s8786.ctg010030l,NA
s26707.ctg031520l,NA
s27598.ctg032608c,NA
s33239.ctg039690l,NA
s1875.ctg002077l,NA
s19324.ctg022538l,NA
s41276.ctg051267l,NA
s25397.ctg029886l,NA
s34615.ctg041500l,NA
s6546.ctg007409l,NA
s32464.ctg038711l,NA
s36.ctg030824l,NA
s36.ctg006745l,NA
s17211.ctg019987l,NA
s36.ctg059134l,NA
s36.ctg002511l,NA
s38029.ctg046137l,NA
s17971.ctg020896c,NA
s3491.ctg027043l,NA
s7140.ctg043439l,NA
s36.ctg025030l,NA
s40548.ctg050054l,NA
s36.ctg020617l,NA
s3673.ctg004095l,NA
s33510.ctg040045l,NA
s36.ctg022346l,NA
s1898.ctg047149l,NA
s30.ctg041371l,NA
s15551.ctg018026c,NA
s429.ctg000476l,NA
s33060.ctg039463l,NA
s33892.ctg040565l,NA
s1838.ctg002032l,NA
s27022.ctg031903l,NA
s15367.ctg017814l,NA
s39940.ctg049068l,NA
s36.ctg059592l,NA
s3241.ctg005877l,NA
s36.ctg054469l,NA
s13564.ctg015657l,NA
s41486.ctg051655l,NA
s26461.ctg031217l,NA
s28658.ctg033931l,NA
s36.ctg055930l,NA
s36.ctg046711l,NA
s12443.ctg014312l,NA
s22901.ctg026837c,NA
s30.ctg028289l,NA
s34536.ctg041400l,NA
s2116.ctg002349l,NA
s8913.ctg010186l,NA
s42743.ctg054030l,NA
s30.ctg004207l,NA
s36.ctg038296l,NA
s98.ctg000108l,NA
s14250.ctg016469l,NA
s10631.ctg012193l,NA
s36.ctg023119l,NA
s13503.ctg052359l,NA
s22196.ctg025989c,NA
s18326.ctg021320l,NA
s7382.ctg008380l,NA
s36.ctg043535l,NA
s15296.ctg017724l,NA
s40590.ctg050113l,NA
s23009.ctg026977l,NA
s36.ctg056847l,NA
s22584.ctg026457l,NA
s16038.ctg018601l,NA
s5849.ctg006612c,NA
s36.ctg022876l,NA
s10253.ctg011739l,NA
s36.ctg053149l,NA
s22035.ctg025790l,NA
s3582.ctg003995l,NA
s14127.ctg016319l,NA
s36.ctg037465l,NA
s386.ctg014425l,NA
s41585.ctg051851l,NA
s28518.ctg033764l,NA
s35684.ctg042898l,NA
s37914.ctg045977c,NA
s2128.ctg041611l,NA
s214.ctg002914l,NA
s36.ctg054521l,NA
s27590.ctg032600l,NA
s6649.ctg007535l,NA
s5830.ctg006592l,NA
s3491.ctg004162l,NA
s40014.ctg049189l,NA
s37238.ctg045019l,NA
s5220.ctg005882c,NA
s6560.ctg007427l,NA
s3490.ctg003892l,NA
s14895.ctg026797l,NA
s42341.ctg053260l,NA
s36.ctg047926l,NA
s8215.ctg009368l,NA
s3811.ctg004254l,NA
s42174.ctg052932l,NA
s20551.ctg024005l,NA
s11134.ctg012793l,NA
s30.ctg033503l,NA
s10400.ctg011912c,NA
s5347.ctg006032l,NA
s21084.ctg024621l,NA
s36.ctg025544l,NA
s34046.ctg040762l,NA
s17697.ctg020570l,NA
s36.ctg036089l,NA
s30010.ctg035608l,NA
s36.ctg054391l,NA
s4754.ctg051087l,NA
s2129.ctg002362c,NA
s17661.ctg020523l,NA
s22636.ctg026521l,NA
s15587.ctg018070l,NA
s40546.ctg050051l,NA
s38345.ctg046609l,NA
s50.ctg000051l,NA
s25916.ctg030536l,NA
s30.ctg025098l,NA
s8196.ctg047210l,NA
s8318.ctg009484l,NA
s16468.ctg019114l,NA
s18704.ctg021779l,NA
s17594.ctg020445l,NA
s13943.ctg016100l,NA
s36.ctg041162l,NA
s16310.ctg018927l,NA
s3067.ctg003413l,NA
s34075.ctg040799l,NA
s30.ctg000950l,NA
s15790.ctg018304c,NA
s1587.ctg030994l,NA
s30.ctg007825l,NA
s26179.ctg030869l,NA
s9897.ctg011327l,NA
s1795.ctg037284l,NA
s2132.ctg002365l,NA
s35700.ctg042919l,NA
s6848.ctg007759c,NA
s700.ctg040742l,NA
s44682.ctg058438l,NA
s24533.ctg028844l,NA
s20904.ctg024419l,NA
s1588.ctg043802l,NA
s426.ctg048353l,NA
s537.ctg000593l,NA
s5636.ctg006365l,NA
s27295.ctg032248l,NA
s21434.ctg025061l,NA
s13058.ctg015045c,NA
s329.ctg036035l,NA
s40151.ctg049407l,NA
s36.ctg003786l,NA
s36.ctg055265l,NA
s20358.ctg023781l,NA
s26758.ctg031586l,NA
s24036.ctg028239l,NA
s2592.ctg031476l,NA
s7428.ctg008433l,NA
s30.ctg007450l,NA
s36.ctg054592l,NA
s773.ctg053093l,NA
s16922.ctg019652l,NA
s36.ctg027542l,NA
s36.ctg041554l,NA
s6951.ctg007872l,NA
s4921.ctg005526c,NA
s37119.ctg044863l,NA
s39878.ctg048979l,NA
s4963.ctg013753l,NA
s26185.ctg030875l,NA
s1392.ctg001535l,NA
s36.ctg047954l,NA
s11824.ctg013590l,NA
s36.ctg004844l,NA
s11519.ctg013219l,NA
s6235.ctg028675l,NA
s7269.ctg035580l,NA
s15304.ctg017736c,NA
s23967.ctg028157l,NA
s617.ctg010306l,NA
s2018.ctg002237l,NA
s37943.ctg046024l,NA
s7104.ctg008052l,NA
s19210.ctg022400c,NA
s36.ctg050823l,NA
s42173.ctg052931l,NA
s112.ctg006094l,NA
s14781.ctg017095l,NA
s41802.ctg052231l,NA
s924.ctg047788l,NA
s2732.ctg054408l,NA
s1587.ctg051468l,NA
s2980.ctg003315l,NA
s28987.ctg034341l,NA
s17430.ctg020248l,NA
s39968.ctg049113l,NA
s24578.ctg028899l,NA
s8598.ctg009807l,NA
s30.ctg034866l,NA
s41518.ctg051712l,NA
s36.ctg057745l,NA
s19686.ctg022962l,NA
s40640.ctg050195l,NA
s35732.ctg042965l,NA
s13326.ctg015359c,NA
s1651.ctg001823l,NA
s32445.ctg038689l,NA
s14919.ctg017258l,NA
s16780.ctg019481l,NA
s36.ctg056462l,NA
s36.ctg051642l,NA
s2216.ctg002458l,NA
s21335.ctg024928l,NA
s22732.ctg052478l,NA
s36.ctg055840l,NA
s18465.ctg021490l,NA
s4835.ctg060309l,NA
s14159.ctg039889l,NA
s15338.ctg017779l,NA
s30.ctg042944l,NA
s41819.ctg052260l,NA
s2734.ctg015447l,NA
